F (vij);prediction_trainig;F_ref;nirK2;ppx;ppk;nirS1;nirS3;nifH;pqqC;phoX;mmoX;naglu;nirK3;sga
1;training;0.25;-0.058427958;-0.060765202;-0.000105406;-0.045902409;-0.032448162;-6.96E-06;-4.06E-08;0.003504267;0.007471921;-0.092032515;-0.000569599;0.001007094
0;prediction;0.75;-0.013363525;0.05422739;0.000431855;-0.087502899;0.042008054;0;0;-0.0011801;0.063294965;0.241326161;-0.000508249;8.46E-06
1;training;0.25;-0.088631243;-0.100988724;-0.000189558;0.017137986;-0.021226433;0.071569139;-0.084304072;-0.020992772;-0.012033198;-0.147735869;0.010188176;-0.00728576
1;training;0.75;0.079175582;0.025762033;-0.000148181;-0.008797995;0.002591647;-0.011615334;3.62E-07;-4.20E-05;0.000884049;0.209310118;0.005507992;0.000142359
0;training;0.75;-0.078461999;-0.135788739;-4.60E-05;-0.133632489;-8.50E-05;-0.09630235;-1.07E-13;-0.013680465;-0.026758691;-0.202391257;-0.154118243;-0.002632406
1;prediction;0.75;0.206768555;-0.064072346;-0.000303995;0.039255105;0.020919905;-0.016548128;0.019215386;0.003191285;-0.033164579;-0.073724913;0.004562311;-7.41E-07
0;training;0.75;0.042522368;-0.125131481;-0.000182112;0.032926691;-0.118192476;0.06801923;0.001357085;0.003072039;-0.037318133;-0.080887904;0.022498922;-0.00012386
1;training;0.5;0.046651461;0.01300345;0.000345749;-0.081516124;0.016277573;3.18E-14;1.87E-06;0.001253085;0.024495044;0.055297071;0.002419858;0.000516767
0;training;0.25;-0.196107986;-0.016597049;-0.000104991;-0.128316608;0.001548564;-2.45E-06;1.97E-13;-0.00709736;0.008950844;-0.025202246;-9.98E-09;-3.55E-09
1;prediction;0.25;-0.255665369;-0.006538636;0.188568213;-0.010850911;-0.063993446;-1.98E-05;0;0.186261433;-0.095535806;0.016761622;0.001894017;2.43E-06
0;training;0.25;-0.169098207;-0.027451494;4.39E-05;-0.202520241;0.001267528;-0.000494719;1.97E-13;-0.008249719;0.010765082;-0.026388033;-0.004210089;8.78E-14
0;training;0.25;0.106618725;-0.180619336;0.000117015;-0.109358166;-0.000526141;-0.003107988;-0.084304074;-0.012655891;-0.038489873;-0.270778467;-0.001350604;-0.00729183
0;training;0.5;0.044384349;0.207852575;-0.000254814;-0.003566445;0.047469929;3.95E-10;-0.000963508;-0.000101438;0.017344291;0.075013303;0.037323512;0.020613189
0;prediction;0.5;-0.239438195;0.070805724;6.89E-06;-0.28123499;0.013301332;-0.000610156;-4.81E-09;-0.00396384;0.020791275;-0.185076317;-0.012521552;1.10E-12
0;training;0.75;-0.202661156;0.000961335;0.000102678;0.127443278;0.016515081;0.037259708;0.000372148;-0.01212713;0.020241597;0.00394416;-0.000608861;-0.008565749
0;training;0.5;0.225386311;0.062499581;0.000301699;0.002835736;-0.000668135;0.043164;-3.07E-09;0.002643473;0.001316664;0.023157951;-0.008203856;4.21E-07
0;training;0.75;0.02097183;-0.021754476;-0.337375537;-0.042214157;-0.156411991;-0.091281308;0;-0.33646323;-0.296532696;-0.226865583;-0.022742136;-3.25E-06
1;prediction;0.5;0.100178613;-0.081279063;0.00086032;0.006052992;0.039977373;-0.143135552;-1.22E-08;0.000368529;-0.000403064;-0.104552011;-0.050798832;0.001836236
0;training;0.75;-0.045094006;-0.059515729;0.000176307;0.011727093;-0.00677226;-0.040981259;-0.001273492;-0.010306153;-0.198374586;-0.127904956;-0.005024511;-0.022421913
1;training;0.75;0.023420467;0.027069427;-9.59E-05;-0.003046611;0.030284245;-0.073287613;1.88E-07;-0.006232848;0.012434922;-0.052052328;0.031497521;4.76E-05
0;training;0.5;0.054714329;-0.069611111;-0.167139667;-0.048667204;0.00861768;-0.023960007;-0.000147663;0.014448529;0.008775259;-0.038809285;-0.007849545;1.91E-06
1;prediction;0.25;0.154380599;0.031050752;0.00022053;0.002264291;0.007619783;-0.021287356;-1.32E-14;0.001021461;0.187130527;-0.022755028;-0.000690888;3.16E-09
1;training;0.75;0.298685057;-0.055230992;0.000555971;-0.006259028;0.003160245;-0.125895601;2.19E-07;0.000628813;0.023452884;0.070929763;-0.00785731;1.27E-10
1;training;0.5;0.123666586;0.055630952;7.73E-05;0.223871359;0.002976828;0.096537387;-1.78E-05;0.020403355;-0.00139945;0.037731573;0.153432609;0.002557906
1;training;0.75;-0.278488523;0.080107303;3.44E-05;0.311622022;0.005444457;0.074912165;1.78E-09;0.245135109;0.090857699;0.121474976;0.011711423;-0.000169495
1;prediction;0.5;0.041979521;0.094537726;-0.000357789;-0.092609971;-0.03096575;-1.64E-08;0.000126848;0.002417282;0.03393839;-0.091017773;0.012613866;0.00096258
1;training;0.75;-0.094177976;0.128681084;-0.000107572;-0.062961364;-0.007493948;4.61E-12;6.84E-08;2.19E-06;0.0599572;0.084264714;0.002896187;3.83E-05
1;training;0.5;-0.077907386;-0.138301324;-0.000277925;-0.046406459;-0.031133831;-5.42E-07;0;-0.003241263;-0.082268469;-0.051475681;-0.000152616;-0.001836589
1;training;0.5;0.126416453;0.080789075;-4.82E-05;0.057006825;0.019087816;0.001188043;4.21E-08;-0.000573119;-0.003956224;0.202046832;0.02655404;0.001633203
1;prediction;0.75;-0.021790928;0.183756499;-0.000390465;-0.005293168;-0.026853093;0;9.13E-07;-0.072551517;-0.014853428;0.14740147;0.013906222;0.002787861
0;training;0.75;0.197051035;0.085274593;-4.18E-05;0.311258038;0.000929267;-9.23E-13;9.76E-09;0.008061255;-0.018729862;-0.103236065;0.012464637;0.003084094
0;training;0.25;0.095349893;0.075960804;-0.000118596;0.00830377;-0.007493154;-0.017202811;-3.60E-08;0.003190162;-0.010857593;0.121219598;0.012400138;0.003100693
0;training;0.75;-0.214645431;0.004776023;0.000192657;-0.104067681;-0.003538039;0.000221621;0;-0.005304794;0.042597435;-0.096866111;-0.000135653;-3.05E-05
0;prediction;0.75;-0.104105388;0.270247307;-7.90E-05;0.033893646;0.024830646;0.109863145;1.98E-05;-0.005730482;0.015315176;0.14760437;0.028295291;0.001184994
1;training;0.5;-0.003313903;-0.075870749;-0.001325814;-0.064600517;-0.032700339;0;0;0.001046915;-0.102384597;-0.081102262;-8.03E-08;1.69E-07
1;training;0.25;-0.050686918;0.248812719;-0.000530795;-0.018690282;0.085397941;-0.20085205;-0.17172706;0.044684453;-0.011311216;-0.013069051;-0.004805498;0.003609427
1;training;0.25;-0.046090339;-0.04061398;-1.96E-05;-0.124856697;-0.007641259;-0.035185324;-0.000372148;-0.006990641;-0.018913371;-0.113959714;-0.002187741;-0.004529027
1;prediction;0.25;-0.053200908;0.185355666;-0.000460948;-0.022328459;0.029225333;0.103117123;0.113541347;-0.003802394;0.015250509;0.123863517;0.000130776;0.000667696
0;training;0.5;-0.18481266;0.092032693;-3.87E-05;-0.02066819;0.009607836;-0.180390407;0.084304074;-0.002364793;0.030923608;0.139140459;-0.01136026;0.006169847
1;training;0.75;-0.171066996;0.077085384;0.000291944;-0.053830481;0.019231259;0.017466623;1.13E-10;-0.003411937;0.033383237;-0.053395291;-0.011500878;2.81E-07
0;training;0.75;0.118142191;0.151848712;-0.106088986;0.054148901;0.011504836;0.000179542;0;0.003761212;0.035868875;0.093953177;0.000321678;0.014951228
0;prediction;0.5;-0.121927914;0.035566608;0.000250617;0.088641843;0.01318188;-9.99E-15;-4.08E-07;0.000437258;-0.011944554;0.024476941;0.011922636;-0.034030643
1;training;0.5;-0.164692404;0.134896517;-0.000158357;0.070625695;0.036824213;0.103117123;0.113540929;-0.003885406;0.003472116;0.037288895;-0.000406896;-0.036304072
1;training;0.5;0.010161453;-0.259082838;-0.000625336;-0.056259598;-0.070969144;-0.00268065;-2.55E-07;0.039297119;-0.011352624;-0.137477035;-0.092553479;6.20E-08
1;training;0.25;0.057184052;-0.036496987;-0.000202257;0.074890323;-0.042646534;-0.000220318;3.51E-09;0.002963882;0.012317676;0.090729046;4.49E-06;9.07E-05
1;prediction;0.25;0.222295306;-0.18125514;0.000885789;0.155210572;0.009144574;-0.000130159;-6.85E-09;0.012551661;-0.000448145;-0.09160876;-7.38E-05;-0.000388729
1;training;0.25;-0.061601542;0.036255736;0.239191055;-0.017060292;-0.005063017;0.006220025;0.001273492;-0.000797732;-0.003951245;0.157803345;0.005008653;0.022420503
1;training;0.25;0.029465164;-0.163692611;-0.001392236;-0.273192157;-0.084733868;-0.047196911;-1.66E-05;0.00251406;-0.131345263;-0.199631766;-0.000163175;-1.95E-07
1;training;0.75;0.060317418;0.194015744;9.55E-05;0.014666237;0.024468678;0.082565691;0.274135187;0.004791375;0.049901246;0.13884022;0.041603816;0.198705953
1;prediction;0.25;0.032516157;0.199366975;-0.000344342;0.061147722;-0.018614321;-4.19E-06;9.13E-07;-0.06990119;0.011146753;0.156032662;0.013906229;0.00278786
1;training;0.25;0.049206761;-0.105553577;-7.30E-05;0.141740176;-0.021110001;0;-9.39E-05;0.000459159;-0.055392605;0.047359773;0.045214652;-0.000549689
1;training;0.5;-0.142773492;-0.100437967;-0.000224727;-0.111892622;-0.045625468;4.61E-12;-0.001504916;-0.00041066;-0.011114443;-0.108683042;-0.035239693;-0.011671643
0;training;0.25;0.142167704;-0.195631501;-0.000103932;0.007232278;-0.118116913;0.153655139;0.17171326;-0.041294598;0.014461149;0.075015781;0.004716223;-2.48E-07
1;prediction;0.75;0.002477421;-0.15140693;-3.45E-05;-0.033073508;-0.020280572;-0.071818634;-3.81E-09;-0.000283391;-0.020062387;-0.162640623;-0.094618603;-0.003794347
1;training;0.75;-0.025789049;0.165233101;-0.000573;0.000944119;-0.027817022;0.14313596;1.22E-08;7.56E-05;0.088671471;0.220319112;0.05090415;-1.30E-08
1;training;0.5;-0.136055256;0.096466975;-0.000130272;-0.006739231;0.028615599;-0.029029246;2.43E-09;-0.002287707;0.010620094;0.125373075;-0.006622331;3.38E-05
0;training;0.5;-0.103102223;0.250898105;0.00023895;-0.055439139;0.021096184;0.007345914;0.012281697;-0.015890636;0.03056476;0.111518823;0.008029908;9.73E-07
1;prediction;0.5;0.071074562;-0.155657485;0.000335236;0.028535786;-0.021449387;-0.103101923;-0.113541347;-0.014413856;-0.016675241;-0.052516835;0.000424399;-0.000827232
1;training;0.25;-0.179175104;-0.075795074;0.000236808;-0.326602115;-0.010151308;-0.09674418;-1.04E-05;-0.003962199;0.016298853;0.000523965;-0.000295165;-1.85E-05
1;training;0.75;-0.135448951;0.015352809;-0.000409989;-0.055730204;-0.031797185;0;0;-0.000927858;0.051816936;-0.119783421;-0.000767057;6.20E-08
1;training;0.25;0.159768926;-0.156602231;-0.000232498;0.002795923;-0.005778253;-0.003783645;-0.001180864;0.027500229;-0.068857003;-0.118226986;-0.044378557;-0.000151841
0;prediction;0.25;-0.231322747;0.118906731;-6.80E-05;-0.297278293;0.110492159;-0.200851792;-0.17172986;-0.036863161;-0.045904873;-0.202089949;-0.004879398;-1.16E-07
0;training;0.25;0.015984995;-0.021563853;0.000105055;0.134406293;0.001280185;0.01854535;0;0.001488907;-0.000521681;-0.1553721;0.000161874;-7.89E-06
1;training;0.5;0.050327016;-0.187835768;0.000490268;-0.165812584;-0.057479979;-0.103117123;-0.113541347;0.002185205;-0.031899923;-0.148191522;-0.000135026;-0.000827265
1;training;0.75;-0.282112521;0.132847924;0.000630817;7.89E-05;0.00944813;0.074912165;-0.019215384;-0.023846032;0.057085588;-0.073888106;0.006921629;5.99E-06
1;prediction;0.5;-0.022379846;0.020785772;-0.000181092;-0.030843116;4.62E-05;0.000427214;3.37E-07;0.136704353;0.022005262;-0.028247828;-5.44E-05;1.16E-07
1;training;0.75;0.086546967;-0.014506892;-0.000184684;0.004843169;-0.000647392;-1.52E-05;-2.22E-16;0.014557174;-0.052609087;0.024696094;-0.000423838;3.06E-05
1;training;0.25;-0.154984022;-0.185679317;0.105806009;-0.045633173;-0.036706256;-0.000179807;1.22E-09;-0.000764341;-0.015615926;-0.073487391;-0.000314178;-0.013939934
1;training;0.25;-0.072679715;-0.147504241;-0.000964828;-0.12911074;-0.063646489;0;-9.39E-05;-0.000746444;-0.129256211;-0.198156994;-1.55E-05;-0.00054952
0;prediction;0.75;-0.100431908;0.067236041;-0.000146281;-0.018290956;-0.012928042;0;0;-0.000669341;-0.018941216;0.005687434;4.31E-06;0.000159566
1;training;0.5;-0.24821125;-0.081652673;-0.00016678;-0.124684997;-0.025966961;-0.096972154;-0.274135187;-0.020473749;-0.020824551;-0.148912543;-0.041794143;-0.19870599
0;training;0.25;-0.006290134;0.018769007;-0.00025866;-0.00451066;-0.011658493;-0.13227761;-0.170372413;0.044684134;-0.063042105;-0.035815953;0.023352176;1.84E-05
1;training;0.5;0.143417638;-0.157271266;-0.000235971;-0.133598137;-0.016531851;-0.028045742;-1.92E-08;-0.195278497;-0.015731903;0.142740799;-0.002502232;-0.001386213
0;prediction;0.5;-0.053194652;0.038399756;0.000939293;0.056623093;0.078160668;0.000496459;0;8.04E-05;0.067445511;-0.030248472;0.004210078;1.52E-14
1;training;0.5;-0.017635825;0.186690387;-9.65E-05;0.138449857;-0.019383597;-3.18E-14;-9.57E-07;-0.072334398;-0.00255832;0.013504099;0.010778514;0.002270783
1;training;0.75;-0.011979063;-0.022618808;0.00084056;0.005405585;0.051393587;0;-4.06E-11;-0.001006278;-0.315352458;-0.121313134;0.022624422;-9.99E-07
1;training;0.25;-0.123581026;-0.191750437;-0.000733871;-0.003380347;-0.056455393;-0.047196911;-1.65E-05;0.00178919;-0.135669932;-0.032303274;0.009710928;-3.64E-07
0;prediction;0.5;-0.167508618;0.025994701;0.001105889;-0.285830665;0.038460897;2.58E-07;-2.22E-16;-0.080301189;-0.001846535;-0.094506116;-0.000978901;-4.43E-05
0;training;0.25;0.07720728;-0.15378647;3.55E-05;-0.08226712;-0.005575816;0.036004732;-0.001180864;0.007112292;-0.117885725;-0.21627542;-0.044510274;-0.000182422
0;training;0.75;0.07856946;0.024813616;0.000596541;-0.049418195;0.049274465;-6.92E-05;0;0.000690205;0.038576124;0.034896813;-0.000135362;3.52E-09
0;training;0.5;0.016322274;0.047401695;-0.187680167;0.056395087;0.106490311;1.98E-05;0;-0.187233961;0.100871103;0.008337624;2.76E-06;3.12E-12
1;prediction;0.75;0.108890474;-0.134936187;-1.82E-05;0.025517065;0.001279259;0.045816673;-0.008352051;0.053035695;0.018516921;0.020164001;1.13E-05;1.98E-07
1;training;0.5;0.033065609;-0.060634485;-0.000368599;-0.037597268;-0.018179188;-5.51E-07;0;0.00172296;-0.021207831;0.011002852;-0.000141318;-0.001814189
1;training;0.75;-0.089042736;-0.024197155;0.000148899;-0.332323761;-0.020873486;-0.009604847;-2.19E-09;-0.00473263;0.013689393;0.142918523;-0.001205521;-1.73E-05
0;training;0.25;0.140978442;-0.186011171;0.000690725;0.162973315;0.001186838;0.0003663;-6.85E-09;0.011053693;-0.028262564;-0.099054165;0.004136289;-0.000388732
1;prediction;0.5;0.138564895;0.144118459;-6.05E-06;0.011320342;0.006646486;-0.000218281;0;0.137296195;0.041973266;0.058927929;0.000698162;0.000371677
1;training;0.75;-0.177386557;0.048936982;-0.000271171;-0.025126059;-0.017869503;0.017519723;8.95E-11;-0.002613643;-0.004353994;-0.042224233;-1.60E-06;3.80E-07
0;training;0.25;0.129914515;0.006202592;-0.00034432;0.029522901;0.0206057;0.224948647;-1.00E-08;-0.045307673;0.016818824;0.057757246;0.16522357;-0.002508392
0;training;0.75;-0.083063911;0.071657543;7.71E-05;-0.132364405;0.031107845;0.000235038;0;-0.015618638;0.029963689;-0.18508449;-0.000594466;1.04E-11
1;prediction;0.25;0.189002462;0.086039756;-0.000685238;-0.146017821;-0.027763379;-0.000514402;2.04E-14;0.002715228;0.000379961;0.14020393;3.80E-05;5.30E-08
1;training;0.5;0.108730486;0.020519488;0.000504032;0.055071006;0.047556041;-3.22E-15;0;0.000284213;-0.002449329;0.144342583;0.013390465;-6.20E-08
0;training;0.25;0.134827094;-0.186835979;0.000238769;0.016651109;-0.109143071;0.10410787;0.17171946;-0.040800146;0.024507553;-0.044546383;0.004584232;-3.50E-05
1;training;0.75;-0.025340705;-0.155303072;-0.001162123;-0.011762619;-0.040905764;-0.073257731;-3.81E-09;-0.000865515;-0.034124113;-0.103726662;-0.094125591;-0.003750442
1;prediction;0.5;-0.06355322;-0.05023843;-0.000346403;-0.033963958;-0.04430952;1.30E-06;3.51E-09;-0.004846274;-0.016082486;0.026095829;-0.000750862;-0.000280877
1;training;0.75;0.039061282;-0.189866702;-0.000325192;0.137904518;-0.016065294;8.13E-05;-2.22E-16;0.000790242;-0.02797074;-0.083824041;0.008746176;-0.01309467
1;training;0.75;-0.226084635;-0.033720925;-0.000715168;-0.276224593;-0.067849179;1.52E-14;0;-0.020645977;-0.126891714;-0.068762343;-1.69E-08;-3.16E-09
1;training;0.25;0.197117698;-0.119008818;-0.000911872;0.239026024;-0.089344491;-2.58E-07;0;0.080333099;-0.057186242;0.049988302;1.01E-08;0
0;prediction;0.25;-0.074828583;-0.200422664;0.000272573;-0.130703068;-0.016123936;-6.54E-05;-0.001792279;-0.004294305;-0.015849279;-0.145534718;-4.22E-05;-1.82E-06
1;training;0.75;-0.057668359;0.001184857;-0.000473249;0.012121993;-0.027184705;0.016548128;-1.04E-09;-0.002412984;-0.020137012;0.179461146;0.000220205;-0.001010475
1;training;0.75;0.090484405;0.150379673;7.14E-05;0.028327805;-0.008968522;0.05382889;0.048132707;0.013474223;0.012820598;0.262890096;0.00090145;0.017273276
0;training;0.75;0.16456954;-0.107794836;0.000259208;-0.064903346;-0.020837949;-0.009600657;-2.43E-09;0.000827369;-0.011933273;-0.085687731;-0.001205512;-3.39E-05
1;prediction;0.5;0.181362052;0.018083781;0.000167898;-0.001473496;0.049145195;-0.022154972;2.35E-11;0.000705406;0.016601799;0.040801162;3.91E-05;6.48E-09
0;training;0.75;0.058035093;-0.048044154;5.35E-05;-0.01533391;0.00981969;-1.52E-05;4.11E-09;0.016324006;0.011323693;0.026595431;-0.000450688;3.94E-05
0;training;0.5;0.087983655;0.099076576;-0.239253248;0.00202472;0.038631115;-0.001739531;0;0.00117411;0.027552575;0.028843444;-0.007811953;1.36E-06
1;training;0.5;-0.003326595;-0.152799861;0.000375898;0.056040773;0.004939699;-9.99E-15;-4.18E-07;0.00035147;-0.004676426;-0.091708802;-0.000310574;-0.037131337
1;prediction;0.25;-0.010736945;0.111113244;-0.000192789;-0.048913799;-0.015898934;-0.01854535;2.22E-16;-0.00242627;-0.005890721;-0.002793947;2.91E-06;-8.06E-07
1;training;0.25;-0.036472825;0.01428704;-5.17E-05;-0.004383414;-0.015826882;-0.102091769;0.048132232;0.001906793;-0.004074827;0.082282418;-0.078454371;0.005992264
1;training;0.25;0.178292425;0.007228726;-5.65E-05;0.285998162;0.000429579;0.080911275;-1.24E-09;0.002215112;-0.003843629;0.170899893;1.99E-05;2.00E-07
0;training;0.5;-0.061796474;-0.074705332;-0.00023832;-0.113833121;-0.017548271;-0.027824114;-1.92E-08;-0.001128823;-0.03232276;0.131434796;-0.002502218;-0.001430332
1;prediction;0.5;0.135440964;0.221802109;0.000179867;0.016597986;0.06295051;0.076863366;0.274135187;0.002069436;0.028988085;0.17469325;0.041789693;0.198705989
1;training;0.25;-0.029647214;-0.121024762;-7.44E-05;0.014236408;0.003883817;0.006261821;-0.084304072;-0.000413488;-0.018159791;-0.142915204;-0.000317947;-0.00725793
1;training;0.25;-0.038623331;-0.258857584;-0.00044901;-0.027187226;-0.063959234;-0.109863145;-1.98E-05;0.004936022;-0.01601967;-0.133663279;-0.028526445;-0.001184932
1;training;0.25;-0.060077502;0.027425919;-9.36E-05;-0.0036458;0.001239691;0.178757998;1.60E-13;-0.010986161;0.172962518;0.043042907;0.011875357;7.23E-07
0;prediction;0.75;0.070758316;-0.092688314;-0.188542531;0.019618366;0.025524003;4.60E-06;-2.22E-16;-0.169926705;0.025977121;-0.045893425;-0.000556735;-3.35E-08
1;training;0.5;-0.074812182;-0.165108227;7.47E-05;-0.139830636;-0.047670903;0;-1.00E-07;-0.001329555;-0.041416685;-0.182524465;-0.000730679;-0.001853178
0;training;0.5;-0.086663411;0.024560969;0.000501394;0.096261056;0.046061826;0.003783652;0.001054016;-0.030582609;-0.008081984;0.090988828;0.027696432;-0.000780188
1;training;0.75;0.104233085;-0.071913238;-0.000337697;-0.248356439;-0.049862467;-2.65E-07;0;-0.289984597;-0.016825289;-0.093939691;9.37E-09;6.83E-06
1;prediction;0.25;0.053529149;-0.004400484;-0.000793645;-0.008596623;-0.008316555;-0.012956914;-3.30E-09;-0.004033343;-0.117434059;-0.006015399;-9.30E-06;1.55E-07
1;training;0.5;0.202708015;-0.041433012;-0.000463036;-0.052764818;-0.027809887;-0.00012448;6.74E-09;0.002839329;-0.038410637;0.088559794;0.015842434;4.30E-05
1;training;0.75;0.063759743;0.254892684;-8.29E-05;-0.089274744;0.011430176;-7.34E-05;0.000126848;0.002094495;0.068540257;0.172496373;0.01668242;0.000962629
1;training;0.75;-0.082558254;0.096934222;-0.000271993;-0.012083629;-0.005152096;1.52E-05;2.22E-16;-0.018885591;-0.020365948;0.077034116;0.000559488;3.03E-08
1;prediction;0.25;0.094805245;-0.126420331;-0.000390068;-0.038359999;-0.034848621;-0.009577346;1.06E-13;0.004445761;0.011854288;-0.202045111;-0.0008901;4.17E-05
1;training;0.5;-0.192556321;0.076216322;-0.000229341;0.060758252;0.025889883;0.125895617;5.22E-08;-0.002159978;-0.038042323;-0.010015235;0.009329217;-4.17E-05
1;training;0.25;-0.046435469;0.152614962;0.336868772;-0.070913202;0.139194686;-0.00104944;0.000126848;0.33634608;0.331488637;0.246607498;0.014500029;0.000962629
1;training;0.5;0.058698471;0.101721019;-0.000580352;0.109073549;-0.051380428;-5.32E-10;0.000109048;0.021196952;0.010202801;0.015115408;0.015959293;0.000888129
1;prediction;0.25;0.001760939;-0.146926064;-5.09E-05;0.035567801;-0.002185693;0.010202009;-0.012281697;0.015777706;-0.011104084;-0.11515726;-0.007990138;-5.86E-07
1;training;0.5;-0.224173312;0.035376767;0.000296841;0.063392194;0.026181826;0.000124483;3.07E-09;-0.001942215;0.014650205;-0.057393397;0.007496851;7.00E-09
1;training;0.5;-0.131246041;-0.091138556;-1.21E-05;-0.02331018;-0.005185861;-0.167252586;-1.02E-14;-0.004189237;-0.019475577;-0.057679422;-0.012693402;-0.001121946
0;training;0.25;0.002072569;0.021319844;8.24E-05;0.13447358;-0.003680258;0.043288483;0;0.000999955;-0.015940965;-0.175573824;-2.08E-05;-7.96E-06
0;prediction;0.25;0.165953007;0.107485087;-0.000191977;-0.057209147;-0.014029983;-1.74E-06;-7.40E-14;0.005460831;-0.017398919;0.02571449;8.81E-08;2.07E-08
1;training;0.25;0.045128326;0.013734806;-0.000219295;0.280213838;0.004288075;0.009604847;1.19E-09;0.000585816;-0.003754945;0.13258315;0.001205522;3.39E-05
1;training;0.5;0.088577642;0.173883505;0.000389684;0.00351786;0.045543942;-3.22E-15;2.22E-16;-0.001676945;0.001249023;0.047278286;0.000186209;-6.20E-08
0;training;0.75;0.077176437;0.055171985;-0.000446048;0.116012396;0.000596295;5.88E-09;0.229135621;-0.000570274;0.015186448;0.057961522;-0.001050952;0.132190314
1;prediction;0.5;-0.2561717;-0.203806922;-1.80E-05;-0.01053685;-0.031849932;1.17E-08;-8.59E-06;-0.002250341;-0.08447321;-0.132596962;-0.140552751;-0.028474295
1;training;0.5;0.04889926;-0.165844441;-0.0007913;0.007259148;-0.016362413;-7.77E-16;0.019215386;0.000761286;-0.022385321;-0.007313797;0.004675696;-0.001623691
1;training;0.25;-0.085192677;-0.241508189;0.00062972;0.020210574;-0.000162275;0.038634087;-0.229135621;0.00083354;-0.021315617;-0.229373151;0.006082203;-0.145285038
1;training;0.5;0.237844098;-0.056722664;0.000133065;0.132681482;0.016317301;0.078836891;1.35E-12;0.018722626;0.003074015;0.102293743;1.99E-05;2.00E-07
1;prediction;0.25;0.150047224;-0.13037885;-0.000433832;-0.319452271;-0.02928626;-0.12534572;-8.51E-09;-0.257567407;-0.099103087;-0.192594585;-0.033834076;-0.000168698
0;training;0.5;-0.147301296;0.092665536;-2.62E-05;-0.106591293;-0.008965992;-0.093625736;-7.99E-15;0.050964166;0.001167897;-0.215084004;-0.000837122;7.87E-08
1;training;0.5;-0.044993904;0.117030188;2.98E-05;-0.220572675;0.021313789;-0.038634092;1.78E-05;-0.021253;0.018448153;0.162169496;-0.006969354;7.44E-05
1;training;0.25;0.087552813;-0.001704604;-3.34E-05;-0.144163753;-0.013014429;-0.002133328;-3.46E-14;0.010613363;0.187581201;0.209542364;1.08E-06;1.58E-07
0;prediction;0.75;-0.048926277;-0.209917433;-2.88E-05;-0.001944167;-0.01362869;-0.072761272;-3.81E-09;-0.000753238;-0.025711379;-0.178492948;-0.090894403;-0.003794742
0;training;0.75;-0.022253002;0.034109006;0.000243717;0.021695463;-0.001114482;0.079067818;0;0.010987523;0.024617491;0.118626178;0.03751602;-7.43E-08
1;training;0.5;0.053162587;0.083055495;-0.000406499;-0.016247537;0.041136246;6.86E-09;-0.000963569;-0.004006669;-0.051464965;-0.043165738;-0.008257693;3.02E-05
1;training;0.5;-0.18229272;-0.227612658;-9.71E-05;0.046253672;-0.051048384;0.022183172;-1.00E-07;-0.001209738;-0.031219196;-0.176585062;-0.000726309;-0.001853177
1;prediction;0.5;-0.007010677;0.093965488;5.66E-05;0.11936918;0.014063555;0;0.000144303;0.203701516;0.009667525;0.113662315;0.003330654;0.000475813
1;training;0.5;-0.130898142;-0.110855989;-0.000482839;-0.034210492;0.01868465;0.004245897;-8.70E-07;0.065178941;-0.110830415;-0.15789747;-0.013851039;-0.002787708
1;training;0.25;0.184303872;0.008213606;-0.000366493;0.107402278;-0.029858897;-0.000704113;6.44E-15;0.011794149;-0.017370798;0.135048841;0.000355433;-1.72E-08
1;training;0.75;0.066976544;0.01277777;0.00073075;0.04375044;0.016909124;0.076665378;-4.27E-08;0.005524176;0.111528251;0.125869282;-3.53E-05;4.40E-08
0;prediction;0.75;0.140295915;-0.236224943;7.82E-05;-0.045170605;-0.015700194;-0.035090412;-0.008352051;0.052233768;0.006672332;-0.103840473;-8.55E-06;2.01E-09
1;training;0.75;-0.000268064;-0.047202096;-0.000124294;-0.003606133;-0.009166671;0.087196045;-9.68E-14;0.001340219;-0.019192426;-0.070753249;-0.141407379;-0.001510423
1;training;0.5;0.008244271;0.105611981;4.21E-05;0.010708205;0.001367903;0.190324548;-1.24E-07;-0.01633473;-0.019841413;-0.166404744;-0.003630597;0.000106643
1;training;0.25;-0.010842899;-0.026588049;0.238914006;-0.005788862;-0.043587906;-0.035706519;4.21E-08;-0.000887365;-0.01019889;0.23943068;0.02654453;0.001673493
1;prediction;0.75;0.16795424;0.122799885;4.71E-05;0.331511565;-0.001331758;0.055871394;0.048132707;0.007956033;-0.002864223;-7.41E-05;0.000901485;0.017256747
1;training;0.5;0.084355864;0.163762226;-0.000259296;-0.069879621;0.005901;-1.31E-06;0.000126844;0.005423292;0.022023876;0.033375223;0.016813292;0.000871829
1;training;0.75;0.026966243;-0.014740764;-0.000307227;0.008240233;-0.014341858;2.28E-05;-2.35E-11;-0.009727805;-0.028725301;-0.004258622;0.001958578;6.68E-08
0;training;0.5;-0.189002462;-0.086039756;0.000685238;0.146017821;0.027763379;0.000514402;-2.04E-14;-0.002715228;-0.000379961;-0.14020393;-3.80E-05;-5.30E-08
1;prediction;0.75;0.106193227;0.089879002;0.000318133;-0.035197112;-0.006379509;1.31E-06;-4.85E-08;-0.004704844;0.124239972;0.028007486;-0.009869603;9.08E-05
